Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
190.113.112.147:4443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Telecable Economico S.A.,3181,Not Checked,,
138.118.81.189:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Telecable Economico S.A.,2599,Not Checked,,
190.113.112.147:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Telecable Economico S.A.,2955,Not Checked,,
196.40.61.78:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Radiografica Costarricense,2933,Not Checked,,
190.211.102.2:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Cooperativa de Electrificación Rural de San Carlos R.L. (Coopelesca R.L.),2734,Not Checked,,
190.113.112.147:4443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Telecable Economico S.A.,2923,Not Checked,,
138.118.81.189:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Telecable Economico S.A.,2681,Not Checked,,
196.40.61.78:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Radiografica Costarricense,2614,Not Checked,,
190.113.112.147:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Telecable Economico S.A.,3288,Not Checked,,
190.211.102.2:443,HTTPS,Costa Rica,CR,🇨🇷,0,low,No,Cooperativa de Electrificación Rural de San Carlos R.L. (Coopelesca R.L.),2697,Not Checked,,
