Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
14.225.68.207:1337,SOCKS5,Vietnam,VN,🇻🇳,0,low,No,Vietnam Posts and Telecommunications Group,1680,No,,0/8
14.225.204.32:10800,SOCKS5,Vietnam,VN,🇻🇳,0,low,No,Vietnam Posts and Telecommunications Group,3604,Not Checked,,
113.160.188.21:1080,SOCKS5,Vietnam,VN,🇻🇳,0,low,No,VietNam Post and Telecom Corporation,4009,Not Checked,,
115.74.200.4:1080,SOCKS5,Vietnam,VN,🇻🇳,0,low,No,VIETELxdsl,2953,Not Checked,,
171.252.131.168:1080,SOCKS5,Vietnam,VN,🇻🇳,1,low,No,Viettel Corporation,3717,Not Checked,,
171.234.162.101:1088,SOCKS5,Vietnam,VN,🇻🇳,1,low,No,Viettel Corporation,9913,Not Checked,,
14.224.194.181:2080,SOCKS5,Vietnam,VN,🇻🇳,1,low,No,VNPT,2023,Not Checked,,
171.234.162.101:1088,SOCKS5,Vietnam,VN,🇻🇳,1,low,No,Viettel Corporation,2832,Not Checked,,
171.234.162.101:1081,SOCKS5,Vietnam,VN,🇻🇳,1,low,No,Viettel Corporation,5635,Not Checked,,
118.70.151.55:1080,SOCKS5,Vietnam,VN,🇻🇳,2,low,No,Vietnam Internet Network Information Center,4941,Not Checked,,
113.22.221.35:20000,SOCKS5,Vietnam,VN,🇻🇳,5,low,No,FPT Telecom Company,3017,Not Checked,,
160.187.0.89:1080,SOCKS5,Vietnam,VN,🇻🇳,100,very_high,No,Online Data Company Limited,1589,Not Checked,,
